Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
,20/04/2019,AVERAGE,50,Quintal,3200.0,3600.0,3400.0
,22/04/2019,AVERAGE,59,Quintal,3200.0,3800.0,3600.0
,23/04/2019,AVERAGE,102,Quintal,3200.0,4000.0,3600.0
,24/04/2019,AVERAGE,65,Quintal,3500.0,4500.0,4000.0
,25/04/2019,AVERAGE,210,Quintal,3000.0,4000.0,3500.0
,26/04/2019,AVERAGE,52,Quintal,2800.0,3600.0,3400.0
,27/04/2019,AVERAGE,74,Quintal,2800.0,3500.0,3200.0
,29/04/2019,AVERAGE,42,Quintal,2800.0,3400.0,3200.0
,30/04/2019,AVERAGE,36,Quintal,2800.0,3600.0,3200.0
Sub Total,Sub Total,Sub Total,1641,,,,
CHICKBALLAPUR,02/04/2019,AVERAGE,21,Quintal,1500.0,3400.0,2450.0
,03/04/2019,AVERAGE,49,Quintal,2000.0,3500.0,2750.0
,05/04/2019,AVERAGE,25,Quintal,2500.0,3500.0,3000.0
